Month,Date,Island,site,depth_ft,observer,transect,common_name,max_size,count,latin_name,common_family,latin_family,trophic_guild,a,b,biomass_g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,cemetery,31,aggra,9,redband_parrotfish_initial,30,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1052.319964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,cemetery,31,aggra,9,stoplight_parrotfish_initial,10,6,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,131.2454855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,cemetery,31,aggra,9,queen_parrotfish_initial,10,2,Scarus_vetula,parrotfish,Scaridae,Herbivore,0.01479,3.03,31.69554105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,cemetery,31,aggra,9,queen_parrotfish_initial,20,1,Scarus_vetula,parrotfish,Scaridae,Herbivore,0.01479,3.03,129.446127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,cemetery,31,aggra,9,caesar_grunt,20,1,Haemulon_carbonarium,grunt,Haemulidae,Invertivore,0.01622,2.99,125.9303867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,cemetery,31,aggra,10,foureye_butterflyfish,10,1,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,36.24230888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,cemetery,31,aggra,10,foureye_butterflyfish,20,2,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,661.5025752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,cemetery,31,aggra,10,blue_tang,30,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,737.9937972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,cemetery,31,aggra,10,redband_parrotfish_initial,10,4,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,66.10675709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,cemetery,31,aggra,10,redband_parrotfish_initial,20,3,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,440.1002374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,cemetery,31,aggra,10,redband_parrotfish_terminal,40,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1302.191435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,cemetery,31,aggra,10,stoplight_parrotfish_initial,20,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,166.7059154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,cemetery,31,aggra,10,stoplight_parrotfish_initial,30,2,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,1093.776014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,cemetery,31,aggra,10,queen_parrotfish_initial,20,1,Scarus_vetula,parrotfish,Scaridae,Herbivore,0.01479,3.03,129.446127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,cemetery,31,aggra,10,queen_parrotfish_initial,30,3,Scarus_vetula,parrotfish,Scaridae,Herbivore,0.01479,3.03,1326.681981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,cemetery,31,aggra,10,caesar_grunt,30,1,Haemulon_carbonarium,grunt,Haemulidae,Invertivore,0.01622,2.99,423.2952563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,cemetery,31,aggra,10,coney,30,1,Cephalopholis_fulva,grouper,Serranidae,Omnivore,0.0148,3.04,457.8364124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,1,foureye_butterflyfish,10,4,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,144.9692355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,1,blue_tang,20,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,223.1431181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,1,striped_parrotfish_initial,10,6,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,99.26778636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,1,striped_parrotfish_initial,20,2,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,268.409368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,1,striped_parrotfish_terminal,30,2,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,913.2575513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,1,redband_parrotfish_initial,10,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,33.05337854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,1,redband_parrotfish_initial,20,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,293.4001583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,1,redband_parrotfish_initial,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,1,bluestriped_grunt,30,3,Haemulon_sciurus,grunt,Haemulidae,Invertivore,0.0245,2.92,1511.754962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,1,bluestriped_grunt,40,3,Haemulon_sciurus,grunt,Haemulidae,Invertivore,0.0245,2.92,3501.89011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,2,foureye_butterflyfish,10,2,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,72.48461777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,2,blue_tang,20,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,223.1431181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,2,ocean_surgeon,30,1,Acanthurus_tractus,surgeonfish,Acanthuridae,Herbivore,0.0257,2.9,493.8382921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,2,princess_parrotfish_initial,10,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,31.69554105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,2,princess_parrotfish_initial,20,3,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,388.3383809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,2,princess_parrotfish_terminal,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,2,striped_parrotfish_initial,20,2,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,268.409368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,2,striped_parrotfish_terminal,30,3,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,1369.886327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,2,redband_parrotfish_initial,10,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,16.52668927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,2,redband_parrotfish_terminal,30,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1052.319964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,2,stoplight_parrotfish_initial,30,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,546.8880071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,2,redtail_parrotfish_terminal,40,1,Sparisoma_chrysopterum,parrotfish,Scaridae,Herbivore,0.0129,3.1,1193.921254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,2,yellowtail_snapper,30,1,Ocyurus_chrysurus,snapper,Lutjanidae,Macrocarnivore,0.0295,2.79,389.9332923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,2,white_grunt,20,1,Haemulon_plumierii,grunt,Haemulidae,Invertivore,0.02,2.96,141.9314968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,3,foureye_butterflyfish,10,1,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,36.24230888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,3,banded_butterflyfish,10,2,Chaetodon_striatus,butterflyfish,Chaetodontidae,Invertivore,0.0251,3.06,57.6373118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,3,blue_tang,20,3,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,669.4293543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,3,ocean_surgeon,20,1,Acanthurus_tractus,surgeonfish,Acanthuridae,Herbivore,0.0257,2.9,152.3772427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,3,princess_parrotfish_initial,20,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,129.446127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,3,princess_parrotfish_terminal,30,3,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,1326.681981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,3,striped_parrotfish_initial,20,1,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,134.204684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,3,striped_parrotfish_terminal,30,1,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,456.6287756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,3,redband_parrotfish_terminal,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,3,yellowtail_snapper,30,1,Ocyurus_chrysurus,snapper,Lutjanidae,Macrocarnivore,0.0295,2.79,389.9332923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,3,white_grunt,30,1,Haemulon_plumierii,grunt,Haemulidae,Invertivore,0.02,2.96,471.3124474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,3,yellow_goatfish,30,1,Mulloidichthys_martinicus,goatfish,Mullidae,Invertivore,0.012,3.1,455.2575278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,4,foureye_butterflyfish,10,3,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,108.7269266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,4,blue_tang,20,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,223.1431181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,4,princess_parrotfish_initial,10,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,15.84777052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,4,princess_parrotfish_terminal,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,4,striped_parrotfish_initial,10,1,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,16.54463106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,4,striped_parrotfish_initial,20,1,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,134.204684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,4,redband_parrotfish_initial,10,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,33.05337854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,4,redband_parrotfish_initial,20,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,146.7000791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,4,stoplight_parrotfish_initial,20,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,166.7059154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,4,stoplight_parrotfish_terminal,40,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,1270.483116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,4,mahogany_snapper,20,1,Lutjanus_mahogoni,snapper,Lutjanidae,Macrocarnivore,0.0617,2.65,172.9874722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,4,mahogany_snapper,30,1,Lutjanus_mahogoni,snapper,Lutjanidae,Macrocarnivore,0.0617,2.65,506.5898558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,4,french_grunt,20,11,Haemulon_flavolineatum,grunt,Haemulidae,Invertivore,0.0186,2.99,1588.49304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,4,french_grunt,30,1,Haemulon_flavolineatum,grunt,Haemulidae,Invertivore,0.0186,2.99,485.4063974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,4,yellow_goatfish,30,2,Mulloidichthys_martinicus,goatfish,Mullidae,Invertivore,0.012,3.1,910.5150556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,5,foureye_butterflyfish,10,1,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,36.24230888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,5,ocean_surgeon,20,4,Acanthurus_tractus,surgeonfish,Acanthuridae,Herbivore,0.0257,2.9,609.5089709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,5,princess_parrotfish_initial,20,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,129.446127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,5,striped_parrotfish_initial,10,1,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,16.54463106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,5,striped_parrotfish_initial,20,5,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,671.0234201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,5,striped_parrotfish_terminal,30,2,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,913.2575513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,5,redband_parrotfish_initial,10,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,16.52668927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,5,redband_parrotfish_initial,20,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,146.7000791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,5,redband_parrotfish_initial,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,5,bluestriped_grunt,30,1,Haemulon_sciurus,grunt,Haemulidae,Invertivore,0.0245,2.92,503.9183208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,5,graysby,30,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,431.7573976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,5,saucereye_porgy,30,1,Calamus_calamus,porgies,Sparidae,Invertivore,0.0288,2.89,534.9003892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,5,yellow_goatfish,30,1,Mulloidichthys_martinicus,goatfish,Mullidae,Invertivore,0.012,3.1,455.2575278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,5,honeycomb_cowfish,30,1,Acanthostracion_polygonius,boxfish,Ostraciidae,Invertivore,0.0269,2.93,572.4236339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,6,foureye_butterflyfish,10,4,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,144.9692355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,6,blue_tang,20,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,223.1431181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,6,ocean_surgeon,20,1,Acanthurus_tractus,surgeonfish,Acanthuridae,Herbivore,0.0257,2.9,152.3772427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,6,princess_parrotfish_initial,20,4,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,517.7845079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,6,princess_parrotfish_terminal,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,6,striped_parrotfish_initial,10,4,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,66.17852424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,6,striped_parrotfish_initial,20,1,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,134.204684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,6,redband_parrotfish_initial,10,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,33.05337854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,6,stoplight_parrotfish_terminal,40,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,1270.483116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,6,bermuda_chub,30,1,Kyphosus_sectatrix,chub,Kyphosidae,Omnivore,0.0138,3.03,412.6259034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,6,french_grunt,20,1,Haemulon_flavolineatum,grunt,Haemulidae,Invertivore,0.0186,2.99,144.4084582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,6,graysby,30,2,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,863.5147951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,6,black_durgon,30,1,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,565.8086886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,6,yellow_goatfish,30,1,Mulloidichthys_martinicus,goatfish,Mullidae,Invertivore,0.012,3.1,455.2575278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,7,foureye_butterflyfish,20,1,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,330.7512876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,7,ocean_surgeon,20,2,Acanthurus_tractus,surgeonfish,Acanthuridae,Herbivore,0.0257,2.9,304.7544855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,7,princess_parrotfish_terminal,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,7,princess_parrotfish_terminal,40,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,1057.328522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,7,redband_parrotfish_initial,20,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,146.7000791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,7,redband_parrotfish_initial,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,12/07/2018,grand_cayman,happs_pipeline,34,aggra,7,redband_parrotfish_terminal,40,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1302.191435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
